75,254,10,50,10
75,316,10,55,10
75,379,10,55,10
75,441,10,5,10
75,504,10,60,10
75,566,10,60,10
75,629,10,65,10
75,691,10,10,10
75,691,10,20,10
75,691,10,15,10
75,691,10,25,10
75,707,10,30,10
75,707,10,35,10
75,707,10,40,10
75,707,10,45,10
75,723,10,50,10
75,723,10,55,10
75,723,10,5,10
75,723,10,60,10
75,738,10,65,10
75,738,10,10,10
75,553,10,30,10
75,615,10,30,10
75,678,10,35,10
75,740,10,40,10
75,803,10,40,10
75,865,10,45,10
75,928,10,45,10
75,990,10,15,10
75,53,10,5,10
75,115,10,20,10
75,178,10,20,10
75,240,10,10,10
75,303,10,60,10
75,365,10,60,10
75,428,10,25,10
75,490,10,50,10
75,553,10,55,10
75,615,10,55,10
75,678,10,65,10
75,678,10,30,10
75,678,10,35,10
75,678,10,40,10
75,693,10,45,10
75,693,10,15,10
75,693,10,5,10
75,693,10,20,10
75,709,10,10,10
75,709,10,60,10
75,709,10,25,10
75,709,10,50,10
75,709,10,55,10
75,725,10,65,10
80,31,20,40,10
80,93,20,40,10
80,375,20,40,10
80,812,20,40,10
80,422,20,40,10
80,875,20,40,10
80,406,20,40,10
80,797,20,40,10
80,437,20,40,10
80,859,20,40,10
80,531,20,40,10
80,254,20,50,10
80,254,20,50,10
80,489,20,50,10
80,489,20,50,10
80,801,20,50,10
80,632,5,70,10
80,632,5,70,10
80,647,5,70,10
80,647,5,70,10
80,632,5,70,10
80,766,20,50,10
80,766,20,50,10
80,610,20,50,10
80,610,20,50,10
80,548,20,50,10
80,87,10,75,5
80,902,10,50,10
80,902,10,50,10
80,433,10,50,10
80,433,10,50,10
80,371,10,50,10
80,608,20,10,10
80,608,20,10,10
80,705,20,35,10
80,705,20,35,10
80,878,10,10,10
80,878,10,10,10
80,534,10,10,10
80,940,10,10,10
80,894,10,10,10
80,227,20,50,10
80,227,20,50,10
80,492,20,50,10
80,492,20,50,10
80,383,20,50,10
80,854,20,50,10
80,854,20,50,10
80,448,20,50,10
80,448,20,50,10
80,324,20,50,10
85,963,35,80,10
85,26,35,80,10
85,26,35,80,10
85,841,20,50,10
85,841,20,50,10
85,749,10,50,10
85,749,10,50,10
85,172,40,80,10
85,234,40,80,10
85,640,40,80,10
85,656,40,80,10
85,424,40,80,10
85,487,40,80,10
85,877,40,80,10
85,909,40,80,10
85,270,40,80,10
85,333,40,80,10
85,724,40,80,10
85,724,40,80,10
85,679,40,80,10
85,742,40,80,10
85,132,40,80,10
85,132,40,80,10
85,759,10,35,10
85,759,10,35,10
85,260,45,35,10
85,260,45,35,10
85,369,40,80,10
85,432,40,80,10
85,822,40,80,10
85,823,40,80,10
85,75,40,80,10
85,138,40,80,10
85,513,40,80,10
85,513,40,80,10
85,281,40,80,10
85,343,40,80,10
85,734,40,80,10
85,734,40,80,10
85,625,45,35,10
85,328,45,35,10
85,813,20,50,10
85,813,20,50,10
85,736,40,80,10
85,799,40,80,10
85,205,40,80,10
85,190,40,80,10
85,817,40,80,10
85,879,40,80,10
85,270,40,80,10
85,270,40,80,10
85,335,40,80,10
85,398,40,80,10
85,788,40,80,10
85,788,40,80,10
85,760,10,85,10
85,760,10,85,10
85,432,20,50,10
85,432,20,50,10
85,167,20,50,10
85,167,20,50,10
85,105,20,50,10
90,875,50,90,10
90,875,50,90,10
90,19,10,30,10
90,82,10,30,10
90,144,10,40,10
90,207,10,40,10
90,269,10,15,10
90,332,10,5,10
90,394,10,20,10
90,457,10,20,10
90,519,10,25,10
90,582,10,35,10
90,644,10,45,10
90,707,10,45,10
90,769,10,60,10
90,832,10,60,10
90,894,10,55,10
90,957,10,55,10
90,19,10,65,10
90,82,10,10,10
90,144,10,50,10
90,144,10,30,10
90,144,10,40,10
90,144,10,15,10
90,144,10,5,10
90,160,10,20,10
90,160,10,25,10
90,160,10,35,10
90,160,10,45,10
90,175,10,60,10
90,175,10,55,10
90,175,10,65,10
90,175,10,10,10
90,175,10,50,10
90,816,10,30,10
90,879,10,30,10
90,941,10,40,10
90,4,10,40,10
90,4,10,30,10
90,66,10,15,10
90,129,10,60,10
90,191,10,60,10
90,254,10,35,10
90,316,10,45,10
90,379,10,45,10
90,441,10,5,10
90,504,10,20,10
90,566,10,20,10
90,629,10,50,10
90,691,10,55,10
90,754,10,55,10
90,816,10,25,10
90,879,10,10,10
90,941,10,65,10
90,941,10,40,10
90,941,10,15,10
90,941,10,60,10
90,941,10,35,10
90,957,10,45,10
90,957,10,5,10
90,957,10,20,10
90,957,10,50,10
90,957,10,55,10
90,957,10,25,10
90,973,10,10,10
90,973,10,65,10
90,492,55,40,10
90,555,55,40,10
90,398,55,40,10
90,930,55,40,10
90,117,55,40,10
90,664,55,40,10
90,86,55,40,10
90,492,55,40,10
90,602,55,40,10
90,102,55,40,10
90,289,55,40,10
90,150,50,90,10
90,150,50,90,10
90,962,50,90,10
90,994,50,90,10
90,994,50,90,10
90,682,20,50,10
90,682,20,50,10
90,916,50,90,10
90,839,20,50,10
90,839,20,50,10
90,182,20,50,10
90,81,20,5,10
90,81,20,5,10
90,586,5,35,10
90,586,5,35,10
90,576,10,55,10
90,638,10,55,10
90,638,10,55,10
90,326,10,55,10
90,388,10,55,10
90,576,10,55,10
90,701,10,55,10
90,701,10,55,10
90,154,10,55,10
90,217,10,55,10
90,404,10,55,10
90,529,10,55,10
90,529,10,55,10
90,982,10,55,10
90,45,10,55,10
90,232,10,55,10
90,357,10,55,10
90,357,10,55,10
90,810,10,55,10
90,873,10,55,10
90,60,10,55,10
90,185,10,55,10
90,185,10,55,10
90,639,10,55,10
90,701,10,55,10
90,889,10,55,10
90,14,10,55,10
90,14,10,55,10
90,467,10,55,10
90,529,10,55,10
90,717,10,55,10
90,842,10,55,10
90,842,10,55,10
90,295,10,55,10
90,357,10,55,10
90,545,10,55,10
90,670,10,55,10
90,670,10,55,10
90,732,10,55,10
90,795,10,55,10
90,982,10,55,10
90,107,10,55,10
90,107,10,55,10
90,560,10,55,10
90,623,10,55,10
90,810,10,55,10
90,935,10,55,10
90,935,10,55,10
90,998,10,55,10
90,61,10,55,10
90,248,10,55,10
90,373,10,55,10
90,373,10,55,10
90,826,10,55,10
90,889,10,55,10
90,76,10,55,10
90,201,10,55,10
90,201,10,55,10
90,654,10,55,10
90,717,10,55,10
90,904,10,55,10
90,29,10,55,10
90,29,10,55,10
90,482,10,55,10
90,545,10,55,10
90,732,10,55,10
90,857,10,55,10
90,857,10,55,10
90,311,10,55,10
90,373,10,55,10
90,561,10,55,10
90,686,10,55,10
90,686,10,55,10
90,139,10,55,10
90,201,10,55,10
90,389,10,55,10
90,514,10,55,10
90,514,10,55,10
90,967,10,55,10
90,29,10,55,10
90,217,10,55,10
90,342,10,55,10
90,342,10,55,10
90,811,10,55,10
90,873,10,55,10
90,61,10,55,10
90,186,10,55,10
90,186,10,55,10
90,529,10,55,10
90,592,10,55,10
90,779,10,55,10
90,904,10,55,10
90,904,10,55,10
90,358,10,55,10
90,420,10,55,10
90,608,10,55,10
90,733,10,55,10
90,733,10,55,10
90,186,10,55,10
90,248,10,55,10
90,436,10,55,10
90,561,10,55,10
90,561,10,55,10
90,14,10,55,10
90,76,10,55,10
90,264,10,55,10
90,389,10,55,10
90,389,10,55,10
90,842,10,55,10
90,904,10,55,10
90,92,10,55,10
90,217,10,55,10
90,217,10,55,10
90,670,10,55,10
90,733,10,55,10
90,920,10,55,10
90,45,10,55,10
90,45,10,55,10
90,498,10,55,10
90,561,10,55,10
90,748,10,55,10
90,873,10,55,10
90,873,10,55,10
90,326,10,55,10
90,389,10,55,10
90,576,10,55,10
90,701,10,55,10
90,701,10,55,10
90,154,10,55,10
90,217,10,55,10
90,404,10,55,10
90,529,10,55,10
90,529,10,55,10
90,983,10,55,10
90,45,10,55,10
90,233,10,55,10
90,358,10,55,10
90,358,10,55,10
90,811,10,55,10
90,873,10,55,10
90,61,10,55,10
90,186,10,55,10
90,186,10,55,10
90,639,10,55,10
90,701,10,55,10
90,889,10,55,10
90,14,10,55,10
90,14,10,55,10
95,94,20,50,10
95,94,20,50,10
95,204,20,50,10
95,204,20,50,10
95,126,20,50,10
95,242,10,50,10
95,242,10,50,10
95,267,50,30,10
95,330,50,30,10
95,330,50,30,10
95,80,20,50,10
95,80,20,50,10
95,924,20,50,10
95,924,20,50,10
95,299,20,50,10
95,320,10,50,10
95,320,10,50,10
95,321,10,50,10
95,321,10,50,10
95,258,10,50,10
95,958,20,40,10
95,21,20,40,10
95,708,20,40,10
95,5,20,40,10
95,364,20,40,10
95,614,20,40,10
95,208,20,40,10
95,458,20,40,10
95,458,20,40,10
95,755,20,40,10
95,959,20,40,10
100,669,20,50,10
100,669,20,50,10
100,341,20,50,10
100,341,20,50,10
100,107,20,50,10
100,153,20,35,10
100,153,20,35,10
100,374,20,65,10
100,374,20,65,10
100,687,20,55,10
100,749,20,55,10
100,749,20,55,10
100,392,60,65,10
100,392,60,65,10
100,517,60,65,10
100,517,60,65,10
100,166,20,5,10
100,166,20,5,10
100,385,45,45,10
100,448,45,45,10
100,745,45,45,10
100,870,45,45,10
100,167,45,45,10
100,292,45,45,10
100,588,45,45,10
100,713,45,45,10
100,10,45,45,10
100,135,45,45,10
100,432,45,45,10
100,917,45,45,10
100,42,45,45,10
100,276,20,40,10
100,338,20,40,10
100,338,20,40,10
100,338,45,45,10
100,463,45,45,10
100,463,45,45,10
100,996,20,40,10
100,59,20,40,10
100,418,20,40,10
100,981,20,40,10
100,934,20,40,10
100,813,5,95,10
100,813,5,95,10
100,923,5,95,10
100,923,5,95,10
100,985,5,95,10
100,971,10,50,10
100,971,10,50,10
105,373,65,50,10
105,373,65,50,10
105,548,10,100,10
105,548,10,100,10
105,736,20,50,10
105,736,20,50,10
105,330,10,100,10
105,330,10,100,10
105,955,10,100,10
105,409,20,65,10
105,409,20,65,10
105,769,20,40,10
105,831,20,40,10
105,925,20,40,10
105,269,20,40,10
105,613,20,40,10
105,3,20,40,10
105,285,20,40,10
105,613,20,40,10
105,253,20,40,10
105,441,20,40,10
105,285,20,40,10
105,492,20,35,10
105,492,20,35,10
105,542,10,105,5
105,340,5,80,10
105,402,5,80,10
105,402,5,80,10
105,377,20,50,10
105,377,20,50,10
105,819,20,50,10
105,819,20,50,10
105,570,20,50,10
105,570,20,50,10
105,733,70,45,10
105,796,70,45,10
105,796,70,45,10
105,737,70,45,10
105,800,70,45,10
105,909,70,45,10
105,34,70,45,10
105,143,70,45,10
105,268,70,45,10
105,378,70,45,10
105,503,70,45,10
105,378,70,45,10
105,706,70,45,10
105,831,70,45,10
105,378,70,45,10
105,503,70,45,10
105,503,70,45,10
105,818,20,10,10
105,818,20,10,10
105,568,10,110,5
105,273,75,5,10
105,273,75,5,10
110,428,20,55,10
110,490,20,55,10
110,490,20,55,10
110,289,20,35,10
110,289,20,35,10
110,286,20,50,10
110,286,20,50,10
110,788,50,45,10
110,850,50,45,10
110,850,50,45,10
110,464,10,15,5
110,154,5,35,10
110,763,5,35,10
110,422,20,35,10
110,422,20,35,10
110,4,20,50,10
110,4,20,50,10
110,817,20,50,10
110,817,20,50,10
110,692,80,80,10
110,755,80,80,10
110,755,80,80,10
110,349,10,50,10
110,349,10,50,10
110,490,10,50,10
110,490,10,50,10
110,413,10,50,10
115,447,10,50,10
115,447,10,50,10
115,182,10,50,10
115,182,10,50,10
115,120,10,50,10
115,792,10,50,10
115,792,10,50,10
115,24,20,50,10
115,24,20,50,10
115,243,20,50,10
115,243,20,50,10
115,118,10,115,5
115,353,20,50,10
115,59,20,35,10
115,59,20,35,10
115,797,20,35,10
115,797,20,35,10
115,380,85,65,10
115,380,85,65,10
115,429,10,35,10
115,429,10,35,10
0,228,90,35,10
0,228,90,35,10
0,635,20,120,10
0,635,20,120,10
0,902,20,35,10
0,730,20,35,10
0,472,20,40,10
0,534,20,40,10
0,534,20,40,10
0,566,20,35,10
0,566,20,35,10
0,36,20,125,10
0,36,20,125,10
0,630,20,125,10
0,942,20,125,10
0,473,20,125,10
0,803,10,50,10
0,803,10,50,10
0,648,20,50,10
0,648,20,50,10
0,792,20,35,10
0,792,20,35,10
0,310,75,5,10
0,310,75,5,10
0,435,75,5,10
0,435,75,5,10
0,813,20,35,10
0,548,20,35,10
0,118,20,35,10
0,743,20,35,10
0,651,10,50,10
0,651,10,50,10
0,854,10,50,10
0,854,10,50,10
0,792,10,50,10
0,405,5,5,10
0,405,5,5,10
0,377,5,130,10
0,377,5,130,10
0,18,5,130,10
0,18,5,130,10
0,49,5,130,10
0,5,20,35,10
0,5,20,35,10
5,566,20,35,10
5,566,20,35,10
5,816,20,35,10
5,254,20,35,10
5,396,20,30,10
5,458,20,30,10
5,458,20,30,10
5,961,20,50,10
5,961,20,50,10
5,977,20,50,10
5,977,20,50,10
5,102,20,50,10
5,515,20,35,10
5,515,20,35,10
5,424,20,35,10
5,424,20,35,10
5,72,10,50,10
5,72,10,50,10
10,243,25,115,5
10,305,25,15,5
10,463,5,15,5
10,214,20,35,10
10,214,20,35,10
10,512,20,35,10
10,971,20,50,10
10,971,20,50,10
10,0,20,50,10
10,0,20,50,10
10,500,20,50,10
10,500,20,50,10
10,673,20,50,10
10,673,20,50,10
10,813,20,50,10
10,813,20,50,10
10,736,20,50,10
10,487,20,120,10
10,487,20,120,10
10,706,20,35,10
10,706,20,35,10
10,614,5,35,10
10,614,5,35,10
15,0,20,35,10
15,0,20,35,10
15,297,20,35,10
15,831,20,50,10
15,831,20,50,10
15,409,20,50,10
15,409,20,50,10
15,331,20,50,10
15,568,10,50,10
15,568,10,50,10
15,936,10,75,5
15,455,20,50,10
15,455,20,50,10
15,80,20,50,10
15,80,20,50,10
15,112,20,50,10
15,692,95,55,10
15,755,95,55,10
15,755,95,55,10
20,633,65,50,10
20,633,65,50,10
20,586,10,50,10
20,586,10,50,10
20,961,65,50,10
20,961,65,50,10
20,117,65,50,10
20,884,20,50,10
20,884,20,50,10
20,634,95,55,10
20,697,95,55,10
20,853,95,55,10
20,978,95,55,10
20,978,95,55,10
20,916,95,55,10
20,978,95,55,10
20,72,95,55,10
20,197,95,55,10
20,197,95,55,10
20,416,95,55,10
20,478,95,55,10
20,588,95,55,10
20,713,95,55,10
20,713,95,55,10
20,25,95,55,10
20,88,95,55,10
20,181,95,55,10
20,306,95,55,10
20,306,95,55,10
20,775,95,55,10
20,838,95,55,10
20,947,95,55,10
20,72,95,55,10
20,72,95,55,10
20,384,95,55,10
20,447,95,55,10
20,650,95,55,10
20,775,95,55,10
20,775,95,55,10
20,200,100,40,10
20,263,100,40,10
20,700,100,40,10
20,247,100,40,10
20,560,100,40,10
20,91,100,40,10
20,294,100,40,10
20,825,100,40,10
20,357,100,40,10
20,857,100,40,10
20,779,100,40,10
20,940,20,50,10
20,940,20,50,10
20,66,20,40,10
20,128,20,40,10
20,519,20,40,10
20,847,20,40,10
20,285,20,40,10
20,566,20,40,10
20,160,20,40,10
20,410,20,40,10
20,113,20,40,10
20,379,20,40,10
20,754,20,40,10
20,36,20,50,10
20,36,20,50,10
20,974,20,50,10
20,773,20,50,10
20,773,20,50,10
20,992,20,50,10
20,992,20,50,10
20,133,20,35,10
20,133,20,35,10
20,336,20,35,10
20,914,20,50,10
20,898,20,35,10
20,562,10,50,10
20,562,10,50,10
20,390,10,50,10
20,390,10,50,10
20,313,10,50,10
20,752,20,50,10
20,752,20,50,10
20,80,20,50,10
20,80,20,50,10
20,18,20,50,10
25,224,20,35,10
25,224,20,35,10
25,85,10,40,10
25,148,10,40,10
25,148,10,40,10
25,993,20,35,10
25,993,20,35,10
25,968,90,50,10
25,968,90,50,10
25,765,90,50,10
25,765,90,50,10
25,343,90,50,10
25,343,90,50,10
25,281,90,50,10
25,645,20,50,10
25,645,20,50,10
25,567,20,50,10
25,567,20,50,10
25,927,20,50,10
25,805,105,65,10
25,805,105,65,10
25,308,20,125,10
25,308,20,125,10
25,11,20,125,10
25,230,20,125,10
25,667,20,125,10
30,432,10,50,10
30,432,10,50,10
30,988,20,50,10
30,988,20,50,10
30,194,20,35,10
30,194,20,35,10
30,213,105,65,10
30,213,105,65,10
30,338,105,65,10
30,338,105,65,10
30,808,10,50,10
30,808,10,50,10
30,950,20,55,10
30,12,20,55,10
30,12,20,55,10
30,438,25,75,5
30,236,20,65,10
30,236,20,65,10
30,754,10,50,10
30,754,10,50,10
30,692,10,50,10
30,920,20,50,10
30,920,20,50,10
30,30,20,50,10
30,30,20,50,10
30,968,20,50,10
30,503,70,35,10
30,503,70,35,10
35,443,20,50,10
35,443,20,50,10
35,334,20,50,10
35,334,20,50,10
35,272,20,50,10
35,789,20,35,10
35,789,20,35,10
35,149,20,35,10
35,463,20,45,10
35,526,20,45,10
35,526,20,45,10
35,348,20,50,10
35,348,20,50,10
35,645,20,50,10
35,645,20,50,10
35,583,20,50,10
35,897,10,50,10
35,897,10,50,10
35,538,10,50,10
35,538,10,50,10
35,460,10,50,10
35,916,20,40,10
35,978,20,40,10
35,166,20,40,10
35,431,20,40,10
35,494,20,40,10
35,713,20,40,10
35,322,20,40,10
35,556,20,40,10
35,885,20,40,10
35,166,20,40,10
35,182,20,40,10
35,809,50,55,10
35,872,50,55,10
35,872,50,55,10
35,13,50,55,10
35,75,50,55,10
35,263,50,55,10
35,388,50,55,10
35,388,50,55,10
35,825,50,55,10
35,888,50,55,10
35,75,50,55,10
35,200,50,55,10
35,200,50,55,10
35,638,50,55,10
35,700,50,55,10
35,888,50,55,10
35,13,50,55,10
35,13,50,55,10
35,450,50,55,10
35,513,50,55,10
35,700,50,55,10
35,825,50,55,10
35,825,50,55,10
35,263,50,55,10
35,325,50,55,10
35,513,50,55,10
35,638,50,55,10
35,638,50,55,10
35,75,50,55,10
35,138,50,55,10
35,325,50,55,10
35,450,50,55,10
35,450,50,55,10
35,888,50,55,10
35,950,50,55,10
35,138,50,55,10
35,263,50,55,10
35,263,50,55,10
35,700,50,55,10
35,763,50,55,10
35,950,50,55,10
35,75,50,55,10
35,75,50,55,10
35,513,50,55,10
35,575,50,55,10
35,763,50,55,10
35,888,50,55,10
35,888,50,55,10
35,325,50,55,10
35,388,50,55,10
35,575,50,55,10
35,700,50,55,10
35,700,50,55,10
35,138,50,55,10
35,200,50,55,10
35,388,50,55,10
35,513,50,55,10
35,513,50,55,10
35,950,50,55,10
35,13,50,55,10
35,200,50,55,10
35,325,50,55,10
35,325,50,55,10
35,856,50,55,10
35,919,50,55,10
35,106,50,55,10
35,231,50,55,10
35,231,50,55,10
35,669,50,55,10
35,731,50,55,10
35,919,50,55,10
35,44,50,55,10
35,44,50,55,10
35,497,50,55,10
35,560,50,55,10
35,747,50,55,10
35,872,50,55,10
35,872,50,55,10
35,325,50,55,10
35,388,50,55,10
35,575,50,55,10
35,700,50,55,10
35,700,50,55,10
35,138,50,55,10
35,200,50,55,10
35,388,50,55,10
35,513,50,55,10
35,513,50,55,10
35,950,50,55,10
35,13,50,55,10
35,200,50,55,10
35,325,50,55,10
35,325,50,55,10
35,763,50,55,10
35,825,50,55,10
35,13,50,55,10
35,138,50,55,10
35,138,50,55,10
35,575,50,55,10
35,638,50,55,10
35,825,50,55,10
35,950,50,55,10
35,950,50,55,10
35,388,50,55,10
35,450,50,55,10
35,638,50,55,10
35,763,50,55,10
35,763,50,55,10
35,200,50,55,10
35,263,50,55,10
35,450,50,55,10
35,575,50,55,10
35,575,50,55,10
35,13,50,55,10
35,75,50,55,10
35,263,50,55,10
35,388,50,55,10
35,388,50,55,10
35,825,50,55,10
35,888,50,55,10
35,75,50,55,10
35,200,50,55,10
35,200,50,55,10
35,638,50,55,10
35,700,50,55,10
35,888,50,55,10
35,13,50,55,10
35,13,50,55,10
35,466,50,55,10
35,528,50,55,10
35,716,50,55,10
35,841,50,55,10
35,841,50,55,10
35,278,50,55,10
35,341,50,55,10
35,528,50,55,10
35,653,50,55,10
35,653,50,55,10
35,91,50,55,10
35,153,50,55,10
35,341,50,55,10
35,466,50,55,10
35,466,50,55,10
35,903,50,55,10
35,966,50,55,10
35,153,50,55,10
35,278,50,55,10
35,278,50,55,10
35,716,50,55,10
35,778,50,55,10
35,966,50,55,10
35,91,50,55,10
35,91,50,55,10
35,529,50,55,10
35,591,50,55,10
35,779,50,55,10
35,904,50,55,10
35,904,50,55,10
35,341,50,55,10
35,404,50,55,10
35,591,50,55,10
35,716,50,55,10
35,716,50,55,10
35,734,10,50,10
35,734,10,50,10
35,953,20,35,10
35,953,20,35,10
35,719,20,35,10
35,485,20,35,10
35,485,20,35,10
35,189,20,35,10
35,564,20,35,10
35,564,20,35,10
35,138,10,35,10
35,138,10,35,10
40,315,20,50,10
40,315,20,50,10
40,847,20,65,10
40,847,20,65,10
40,629,25,75,5
40,683,20,55,10
40,745,20,55,10
40,745,20,55,10
40,887,20,55,10
40,949,20,55,10
40,309,20,55,10
40,434,20,55,10
40,434,20,55,10
40,246,20,55,10
40,309,20,55,10
40,699,20,55,10
40,824,20,55,10
40,824,20,55,10
40,699,20,55,10
40,762,20,55,10
40,184,20,55,10
40,309,20,55,10
40,309,20,55,10
40,278,20,55,10
40,340,20,55,10
40,793,20,55,10
40,918,20,55,10
40,918,20,55,10
40,918,20,55,10
40,981,20,55,10
40,449,20,55,10
40,574,20,55,10
40,574,20,55,10
40,215,20,55,10
40,278,20,55,10
40,746,20,55,10
40,871,20,55,10
40,871,20,55,10
40,871,20,55,10
40,934,20,55,10
40,356,20,55,10
40,481,20,55,10
40,481,20,55,10
40,387,20,55,10
40,450,20,55,10
40,918,20,55,10
40,43,20,55,10
40,43,20,55,10
40,778,20,55,10
40,840,20,55,10
40,184,20,55,10
40,309,20,55,10
40,309,20,55,10
40,294,20,55,10
40,356,20,55,10
40,715,20,55,10
40,840,20,55,10
40,840,20,55,10
40,622,20,55,10
40,684,20,55,10
40,44,20,55,10
40,169,20,55,10
40,169,20,55,10
40,950,20,55,10
40,12,20,55,10
40,372,20,55,10
40,497,20,55,10
40,497,20,55,10
40,340,20,55,10
40,403,20,55,10
40,809,20,55,10
40,934,20,55,10
40,934,20,55,10
40,903,20,55,10
40,965,20,55,10
40,419,20,55,10
40,544,20,55,10
40,544,20,55,10
40,512,20,55,10
40,575,20,55,10
40,28,20,55,10
40,153,20,55,10
40,153,20,55,10
40,137,20,55,10
40,200,20,55,10
40,622,20,55,10
40,747,20,55,10
40,747,20,55,10
40,731,20,55,10
40,794,20,55,10
40,263,20,55,10
40,388,20,55,10
40,388,20,55,10
40,138,20,55,10
40,200,20,55,10
40,653,20,55,10
40,778,20,55,10
40,778,20,55,10
40,763,20,55,10
40,825,20,55,10
40,278,20,55,10
40,403,20,55,10
40,403,20,55,10
40,185,20,55,10
40,247,20,55,10
40,622,20,55,10
40,747,20,55,10
40,747,20,55,10
40,466,20,55,10
40,528,20,55,10
40,872,20,55,10
40,997,20,55,10
40,997,20,55,10
40,982,20,55,10
40,44,20,55,10
40,497,20,55,10
40,622,20,55,10
40,622,20,55,10
40,607,20,55,10
40,669,20,55,10
40,122,20,55,10
40,247,20,55,10
40,247,20,55,10
40,232,20,55,10
40,294,20,55,10
40,310,20,50,10
40,310,20,50,10
40,763,20,55,10
40,888,20,55,10
40,888,20,55,10
40,872,20,55,10
40,935,20,55,10
40,388,20,55,10
40,513,20,55,10
40,513,20,55,10
40,513,20,55,10
40,576,20,55,10
40,29,20,55,10
40,154,20,55,10
40,154,20,55,10
40,310,20,50,10
40,310,20,50,10
40,44,20,55,10
40,107,20,55,10
40,560,20,55,10
40,685,20,55,10
40,685,20,55,10
40,669,20,55,10
40,732,20,55,10
40,185,20,55,10
40,310,20,55,10
40,310,20,55,10
40,779,20,55,10
40,841,20,55,10
40,201,20,55,10
40,326,20,55,10
40,326,20,55,10
40,107,20,55,10
40,169,20,55,10
40,529,20,55,10
40,654,20,55,10
40,654,20,55,10
40,482,20,55,10
40,545,20,55,10
40,951,20,55,10
40,76,20,55,10
40,76,20,55,10
40,45,20,55,10
40,107,20,55,10
40,560,20,55,10
40,685,20,55,10
40,685,20,55,10
40,670,20,55,10
40,732,20,55,10
40,201,20,55,10
40,326,20,55,10
40,326,20,55,10
40,310,20,55,10
40,373,20,55,10
40,826,20,55,10
40,951,20,55,10
40,951,20,55,10
40,373,20,55,10
40,435,20,55,10
40,888,20,55,10
40,13,20,55,10
40,13,20,55,10
40,904,20,55,10
40,967,20,55,10
40,435,20,55,10
40,560,20,55,10
40,560,20,55,10
40,592,20,55,10
40,654,20,55,10
40,107,20,55,10
40,232,20,55,10
40,232,20,55,10
40,217,20,55,10
40,279,20,55,10
40,732,20,55,10
40,857,20,55,10
40,857,20,55,10
40,545,20,55,10
40,607,20,55,10
40,967,20,55,10
40,92,20,55,10
40,92,20,55,10
40,873,20,55,10
40,936,20,55,10
40,295,20,55,10
40,420,20,55,10
40,420,20,55,10
40,232,20,55,10
40,295,20,55,10
40,686,20,55,10
40,811,20,55,10
40,811,20,55,10
40,717,20,55,10
40,779,20,55,10
40,217,20,55,10
40,342,20,55,10
40,342,20,55,10
40,735,110,45,10
40,798,110,45,10
40,798,110,45,10
40,443,20,35,10
40,443,20,35,10
40,352,20,35,10
40,352,20,35,10
40,135,20,135,10
40,135,20,135,10
40,916,20,50,10
40,916,20,50,10
40,978,20,50,10
40,978,20,50,10
40,916,20,50,10
